date_time,temperature,humidity,light
2025-10-13 18:33:00,26.58,76.55,0.0
2025-10-13 18:34:00,26.74,76.22,0.0
2025-10-13 18:35:00,26.56,76.31,0.0
2025-10-13 18:36:00,26.32,77.5,0.0
2025-10-13 18:37:00,26.26,77.66,0.0
2025-10-13 18:38:00,26.6,76.68,0.0
2025-10-13 18:39:00,26.85,76.06,0.0
2025-10-13 18:40:00,26.94,75.66,0.0
2025-10-13 18:41:00,26.96,75.62,0.0
2025-10-13 18:42:00,26.74,76.08,0.0
2025-10-13 18:43:00,26.78,76.16,0.0
2025-10-13 18:44:00,26.27,77.42,0.0
2025-10-13 18:45:00,26.39,77.61,0.0
2025-10-13 18:46:00,26.61,77.01,0.0
2025-10-13 18:47:00,26.25,77.87,0.0
2025-10-13 18:48:00,26.65,76.62,0.0
2025-10-13 18:49:00,26.29,77.33,0.0
2025-10-13 18:50:00,26.25,77.81,0.0
2025-10-13 18:51:00,26.47,77.58,0.0
2025-10-13 18:52:00,26.26,77.87,0.0
2025-10-13 18:53:00,26.05,78.58,0.0
2025-10-13 18:54:00,26.25,77.83,0.0
2025-10-13 18:55:00,26.48,77.33,0.0
2025-10-13 18:56:00,26.73,76.69,0.0
2025-10-13 18:57:00,26.39,77.85,0.0
2025-10-13 18:58:00,26.58,77.08,0.0
2025-10-13 18:59:00,26.67,76.9,0.0
2025-10-13 19:00:00,26.63,76.71,0.0
2025-10-13 19:01:00,26.64,76.91,0.0
2025-10-13 19:02:00,26.43,77.11,0.0
2025-10-13 19:03:00,26.19,78.08,0.0
2025-10-13 19:04:00,25.85,79.1,0.0
2025-10-13 19:05:00,25.93,79.19,0.0
2025-10-13 19:06:00,26.19,78.44,0.0
2025-10-13 19:07:00,26.23,78.35,0.0
2025-10-13 19:08:00,26.22,78.25,0.0
2025-10-13 19:09:00,26.35,77.97,0.0
2025-10-13 19:10:00,26.33,78.01,0.0
2025-10-13 19:11:00,26.78,76.67,0.0
2025-10-13 19:12:00,26.95,76.11,0.0
2025-10-13 19:13:00,26.94,76.06,0.0
2025-10-13 19:14:00,26.95,76.12,0.0
2025-10-13 19:15:00,26.83,76.43,0.0
2025-10-13 19:16:00,26.63,77.12,0.0
2025-10-13 19:17:00,26.37,78.07,0.0
2025-10-13 19:18:00,26.1,78.54,0.0
2025-10-13 19:19:00,26.22,78.26,0.0
2025-10-13 19:20:00,26.46,77.51,0.0
2025-10-13 19:21:00,26.36,77.82,0.0
2025-10-13 19:22:00,26.2,78.46,0.0
2025-10-13 19:23:00,26.41,77.83,0.0
2025-10-13 19:24:00,26.73,77.12,0.0
2025-10-13 19:25:00,26.64,76.94,0.0
2025-10-13 19:26:00,26.19,78.35,0.0
2025-10-13 19:27:00,26.6,77.67,0.0
2025-10-13 19:28:00,26.32,77.94,0.0
2025-10-13 19:29:00,26.29,78.12,0.0
2025-10-13 19:30:00,26.41,77.8,0.0
2025-10-13 19:31:00,26.19,78.56,0.0
2025-10-13 19:32:00,26.3,78.41,0.0
2025-10-13 19:33:00,26.16,78.85,0.0
2025-10-13 19:34:00,26.37,77.94,0.0
2025-10-13 19:35:00,26.18,78.73,0.0
2025-10-13 19:36:00,26.5,77.51,0.0
2025-10-13 19:37:00,26.22,78.62,0.0
2025-10-13 19:38:00,26.63,77.32,0.0
2025-10-13 19:39:00,26.22,78.67,0.0
2025-10-13 19:40:00,26.5,78.06,0.0
2025-10-13 19:41:00,26.19,78.49,0.0
2025-10-13 19:42:00,25.93,79.41,0.0
2025-10-13 19:43:00,26.35,78.66,0.0
2025-10-13 19:44:00,25.92,79.26,0.0
2025-10-13 19:45:00,25.93,79.58,0.0
2025-10-13 19:46:00,25.98,79.15,0.0
2025-10-13 19:47:00,26.1,78.64,0.0
2025-10-13 19:48:00,25.96,79.51,0.0
2025-10-13 19:49:00,26.64,77.36,0.0
2025-10-13 19:50:00,26.48,77.87,0.0
2025-10-13 19:51:00,26.33,78.3,0.0
2025-10-13 19:52:00,26.51,78.01,0.0
2025-10-13 19:53:00,26.57,77.51,0.0
2025-10-13 19:54:00,26.32,78.26,0.0
2025-10-13 19:55:00,26.32,78.4,0.0
2025-10-13 19:56:00,26.1,78.94,0.0
2025-10-13 19:57:00,26.18,78.87,0.0
2025-10-13 19:58:00,26.29,78.36,0.0
2025-10-13 19:59:00,26.02,79.18,0.0
2025-10-13 20:00:00,26.16,79.01,0.0
2025-10-13 20:01:00,26.27,78.76,0.0
2025-10-13 20:02:00,26.39,78.01,0.0
2025-10-13 20:03:00,26.18,79.14,0.0
2025-10-13 20:04:00,26.37,78.1,0.0
2025-10-13 20:05:00,26.13,79.01,0.0
2025-10-13 20:06:00,26.4,78.5,0.0
2025-10-13 20:07:00,26.32,78.28,0.0
2025-10-13 20:08:00,25.91,79.62,0.0
2025-10-13 20:09:00,26.44,78.23,0.0
2025-10-13 20:10:00,25.93,79.51,0.0
2025-10-13 20:11:00,26.12,78.67,0.0
2025-10-13 20:12:00,25.93,79.65,0.0
2025-10-13 20:13:00,26.09,78.99,0.0
2025-10-13 20:14:00,26.12,78.83,0.0
2025-10-13 20:15:00,25.98,79.53,0.0
2025-10-13 20:16:00,26.13,79.18,0.0
2025-10-13 20:17:00,26.43,77.62,0.0
2025-10-13 20:18:00,25.93,79.6,0.0
2025-10-13 20:19:00,25.92,79.57,0.0
2025-10-13 20:20:00,25.84,79.62,0.0
2025-10-13 20:21:00,25.98,79.01,0.0
2025-10-13 20:22:00,25.78,79.76,0.0
2025-10-13 20:23:00,26.1,79.12,0.0
2025-10-13 20:24:00,26.03,78.85,0.0
2025-10-13 20:25:00,25.86,79.57,0.0
2025-10-13 20:26:00,25.89,79.35,0.0
2025-10-13 20:27:00,26.19,78.76,0.0
2025-10-13 20:28:00,26.06,79.3,0.0
2025-10-13 20:29:00,25.96,79.39,0.0
2025-10-13 20:30:00,25.88,79.55,0.0
2025-10-13 20:31:00,25.77,79.71,0.0
2025-10-13 20:32:00,25.85,79.81,0.0
2025-10-13 20:33:00,26.2,78.35,0.0
2025-10-13 20:34:00,25.98,79.25,0.0
2025-10-13 20:35:00,25.77,79.74,0.0
2025-10-13 20:36:00,25.91,79.64,0.0
2025-10-13 20:37:00,25.81,79.68,0.0
2025-10-13 20:38:00,26.02,78.8,0.0
2025-10-13 20:39:00,25.81,79.83,0.0
2025-10-13 20:40:00,25.92,79.41,0.0
2025-10-13 20:41:00,25.91,79.06,0.0
2025-10-13 20:42:00,25.75,79.83,0.0
2025-10-13 20:43:00,25.77,79.68,0.0
2025-10-13 20:44:00,25.86,79.51,0.0
2025-10-13 20:45:00,26.0,79.12,0.0
2025-10-13 20:46:00,25.82,79.57,0.0
2025-10-13 20:47:00,25.99,79.11,0.0
2025-10-13 20:48:00,25.84,79.51,0.0
2025-10-13 20:49:00,26.15,78.74,0.0
2025-10-13 20:50:00,25.95,79.32,0.0
2025-10-13 20:51:00,25.95,79.26,0.0
2025-10-13 20:52:00,26.12,78.69,0.0
2025-10-13 20:53:00,26.12,78.85,0.0
2025-10-13 20:54:00,26.2,78.35,0.0
2025-10-13 20:55:00,26.19,78.51,0.0
2025-10-13 20:56:00,26.32,78.11,0.0
2025-10-13 20:57:00,25.92,79.32,0.0
2025-10-13 20:58:00,25.65,80.04,0.0
2025-10-13 20:59:00,25.7,80.19,0.0
2025-10-13 21:00:00,26.12,79.06,0.0
2025-10-13 21:01:00,26.18,78.22,0.0
2025-10-13 21:02:00,25.86,79.61,0.0
2025-10-13 21:03:00,25.98,79.08,0.0
2025-10-13 21:04:00,25.74,79.54,0.0
2025-10-13 21:05:00,25.85,79.43,0.0
2025-10-13 21:06:00,26.16,78.93,0.0
2025-10-13 21:07:00,26.33,77.98,0.0
2025-10-13 21:08:00,26.36,77.99,0.0
2025-10-13 21:09:00,26.02,78.75,0.0
2025-10-13 21:10:00,26.02,79.12,0.0
2025-10-13 21:11:00,25.85,79.36,0.0
2025-10-13 21:12:00,25.86,79.36,0.0
2025-10-13 21:13:00,25.68,80.08,0.0
2025-10-13 21:14:00,25.57,80.37,0.0
2025-10-13 21:15:00,25.88,79.42,0.0
2025-10-13 21:16:00,25.74,79.78,0.0
2025-10-13 21:17:00,25.78,79.61,0.0
2025-10-13 21:18:00,25.5,80.51,0.0
2025-10-13 21:19:00,25.72,80.12,0.0
2025-10-13 21:20:00,26.26,78.44,0.0
2025-10-13 21:21:00,26.27,78.11,0.0
2025-10-13 21:22:00,25.82,79.58,0.0
2025-10-13 21:23:00,25.95,78.92,0.0
2025-10-13 21:24:00,26.27,78.44,0.0
2025-10-13 21:25:00,26.06,78.58,0.0
2025-10-13 21:26:00,26.13,78.69,0.0
2025-10-13 21:27:00,25.89,79.18,0.0
2025-10-13 21:28:00,25.99,79.17,0.0
2025-10-13 21:29:00,25.65,80.01,0.0
2025-10-13 21:30:00,25.72,79.86,0.0
2025-10-13 21:31:00,26.06,78.94,0.0
2025-10-13 21:32:00,26.16,78.73,0.0
2025-10-13 21:33:00,26.39,78.08,0.0
2025-10-13 21:34:00,26.48,77.48,0.0
2025-10-13 21:35:00,26.44,77.79,0.0
2025-10-13 21:36:00,26.44,77.58,0.0
2025-10-13 21:37:00,26.27,78.31,0.0
2025-10-13 21:38:00,25.81,79.49,0.0
2025-10-13 21:39:00,25.88,79.08,0.0
2025-10-13 21:40:00,25.7,79.8,0.0
2025-10-13 21:41:00,26.23,78.19,0.0
2025-10-13 21:42:00,26.15,78.05,0.0
2025-10-13 21:43:00,26.03,78.53,0.0
2025-10-13 21:44:00,26.13,78.28,0.0
2025-10-13 21:45:00,26.03,78.62,0.0
2025-10-13 21:46:00,26.08,78.71,0.0
2025-10-13 21:47:00,26.47,77.35,0.0
2025-10-13 21:48:00,26.56,77.06,0.0
2025-10-13 21:49:00,26.23,77.79,0.0
2025-10-13 21:50:00,25.65,79.67,0.0
2025-10-13 21:51:00,25.93,79.42,0.0
2025-10-13 21:52:00,25.5,80.25,0.0
2025-10-13 21:53:00,25.57,80.12,0.0
2025-10-13 21:54:00,26.09,78.76,0.0
2025-10-13 21:55:00,25.71,79.53,0.0
2025-10-13 21:56:00,25.68,79.71,0.0
2025-10-13 21:57:00,25.52,80.26,0.0
2025-10-13 21:58:00,25.62,79.97,0.0
2025-10-13 21:59:00,25.3,80.72,0.0
2025-10-13 22:00:00,25.68,79.44,0.0
2025-10-13 22:01:00,25.34,80.56,0.0
2025-10-13 22:02:00,25.61,79.76,0.0
2025-10-13 22:03:00,25.52,80.14,0.0
2025-10-13 22:04:00,25.37,80.55,0.0
2025-10-13 22:05:00,25.58,80.03,0.0
2025-10-13 22:06:00,25.58,80.1,0.0
2025-10-13 22:07:00,25.6,80.03,0.0
2025-10-13 22:08:00,25.23,80.79,0.0
2025-10-13 22:09:00,25.57,79.83,0.0
2025-10-13 22:10:00,25.62,79.44,0.0
2025-10-13 22:11:00,25.6,79.72,0.0
2025-10-13 22:12:00,25.5,79.83,0.0
2025-10-13 22:13:00,25.61,79.51,0.0
2025-10-13 22:14:00,25.38,80.12,0.0
2025-10-13 22:15:00,25.82,78.41,0.0
2025-10-13 22:16:00,25.52,79.58,0.0
2025-10-13 22:17:00,25.41,79.76,0.0
2025-10-13 22:18:00,25.65,78.91,0.0
2025-10-13 22:19:00,25.61,78.8,0.0
2025-10-13 22:20:00,25.47,79.37,0.0
2025-10-13 22:21:00,25.31,79.97,0.0
2025-10-13 22:22:00,25.95,78.14,0.0
2025-10-13 22:23:00,25.57,79.05,0.0
2025-10-13 22:24:00,25.61,78.99,0.0
2025-10-13 22:25:00,25.38,79.76,0.0
2025-10-13 22:26:00,25.41,79.46,0.0
2025-10-13 22:27:00,25.41,79.37,0.0
2025-10-13 22:28:00,25.78,78.28,0.0
2025-10-13 22:29:00,25.19,79.62,0.0
2025-10-13 22:30:00,25.23,79.71,0.0
2025-10-13 22:31:00,25.51,78.89,0.0
2025-10-13 22:32:00,25.27,79.51,0.0
2025-10-13 22:33:00,25.45,79.04,0.0
2025-10-13 22:34:00,25.67,78.07,0.0
2025-10-13 22:35:00,25.44,78.99,0.0
2025-10-13 22:36:00,25.45,78.92,0.0
2025-10-13 22:37:00,25.19,79.33,0.0
2025-10-13 22:38:00,25.03,79.78,0.0
2025-10-13 22:39:00,25.5,78.76,0.0
2025-10-13 22:40:00,25.26,78.74,0.0
2025-10-13 22:41:00,25.07,79.44,0.0
2025-10-13 22:42:00,25.48,78.08,0.0
2025-10-13 22:43:00,25.31,78.53,0.0
2025-10-13 22:44:00,25.24,79.01,0.0
2025-10-13 22:45:00,25.37,78.17,0.0
2025-10-13 22:46:00,25.33,78.51,0.0
2025-10-13 22:47:00,25.17,78.85,0.0
2025-10-13 22:48:00,25.16,78.67,0.0
2025-10-13 22:49:00,25.55,77.86,0.0
2025-10-13 22:50:00,25.06,78.64,0.0
2025-10-13 22:51:00,25.26,78.81,0.0
2025-10-13 22:52:00,25.22,78.31,0.0
2025-10-13 22:53:00,25.05,78.99,0.0
2025-10-13 22:54:00,25.34,78.07,0.0
2025-10-13 22:55:00,25.1,79.16,0.0
2025-10-13 22:56:00,25.37,77.96,0.0
2025-10-13 22:57:00,24.92,79.03,0.0
2025-10-13 22:58:00,25.2,78.36,0.0
2025-10-13 22:59:00,24.92,79.43,0.0
2025-10-13 23:00:00,25.1,78.83,0.0
2025-10-13 23:01:00,25.19,78.65,0.0
2025-10-13 23:02:00,25.54,77.15,0.0
2025-10-13 23:03:00,24.93,78.65,0.0
2025-10-13 23:04:00,24.82,79.44,0.0
2025-10-13 23:05:00,25.3,77.76,0.0
2025-10-13 23:06:00,25.45,77.4,0.0
2025-10-13 23:07:00,24.95,78.76,0.0
2025-10-13 23:08:00,25.06,78.81,0.0
2025-10-13 23:09:00,25.35,77.37,0.0
2025-10-13 23:10:00,24.82,78.87,0.0
2025-10-13 23:11:00,24.85,78.94,0.0
2025-10-13 23:12:00,24.85,78.78,0.0
2025-10-13 23:13:00,25.06,78.75,0.0
2025-10-13 23:14:00,25.65,76.67,0.0
2025-10-13 23:15:00,25.0,78.25,0.0
2025-10-13 23:16:00,24.76,79.08,0.0
2025-10-13 23:17:00,24.78,78.96,0.0
2025-10-13 23:18:00,24.61,79.16,0.0
2025-10-13 23:19:00,24.54,79.58,0.0
2025-10-13 23:20:00,24.65,78.83,0.0
2025-10-13 23:21:00,25.02,78.43,0.0
2025-10-13 23:22:00,24.78,78.46,0.0
2025-10-13 23:23:00,24.72,78.6,0.0
2025-10-13 23:24:00,24.79,78.36,0.0
2025-10-13 23:25:00,24.55,79.12,0.0
2025-10-13 23:26:00,25.03,78.17,0.0
2025-10-13 23:27:00,25.19,77.35,0.0
2025-10-13 23:28:00,24.57,79.11,0.0
2025-10-13 23:29:00,24.82,78.55,0.0
2025-10-13 23:30:00,24.85,78.22,0.0
2025-10-13 23:31:00,25.03,77.93,0.0
2025-10-13 23:32:00,24.61,79.03,0.0
2025-10-13 23:33:00,24.59,78.76,0.0
2025-10-13 23:34:00,25.06,77.82,0.0
2025-10-13 23:35:00,24.66,78.31,0.0
2025-10-13 23:36:00,24.93,77.73,0.0
2025-10-13 23:37:00,24.61,78.69,0.0
2025-10-13 23:38:00,24.79,78.21,0.0
2025-10-13 23:39:00,24.55,78.98,0.0
2025-10-13 23:40:00,24.58,78.69,0.0
2025-10-13 23:41:00,24.65,78.55,0.0
2025-10-13 23:42:00,24.89,78.01,0.0
2025-10-13 23:43:00,25.37,76.51,0.0
2025-10-13 23:44:00,24.54,78.53,0.0
2025-10-13 23:45:00,24.44,79.01,0.0
2025-10-13 23:46:00,24.27,79.23,0.0
2025-10-13 23:47:00,24.72,78.3,0.0
2025-10-13 23:48:00,24.38,78.72,0.0
2025-10-13 23:49:00,24.41,78.98,0.0
2025-10-13 23:50:00,24.3,79.11,0.0
2025-10-13 23:51:00,24.35,78.96,0.0
2025-10-13 23:52:00,24.38,78.76,0.0
2025-10-13 23:53:00,24.59,78.62,0.0
2025-10-13 23:54:00,24.54,78.18,0.0
2025-10-13 23:55:00,24.78,77.9,0.0
2025-10-13 23:56:00,25.0,77.17,0.0
2025-10-13 23:57:00,24.86,77.16,0.0
2025-10-13 23:58:00,24.87,77.0,0.0
2025-10-13 23:59:00,25.0,77.14,0.0
